B02,B03,B04,B08,class
6416,7091,7183,8638,quarry
7917,9673,12032,13343,quarry
3526,4116,4102,4607,quarry
14994,18179,19595,24300,quarry
11705,13330,15610,16698,quarry
4745,5695,6455,6934,quarry
21312,25690,27577,29491,quarry
9201,10014,10433,11141,quarry
17694,20945,22570,25821,quarry
21024,24196,26607,28521,quarry
4797,5256,5459,5767,quarry
22623,26397,28128,30775,quarry
5453,5885,6632,7412,quarry
6377,8139,10617,11862,quarry
9830,16934,18782,21967,quarry
5256,5387,5662,5734,quarry
7301,8782,10197,22701,quarry
5754,6560,7602,8428,quarry
18324,20145,21915,29543,quarry
6894,10944,11508,19451,quarry
5236,7196,7576,18638,quarry
7720,9752,10407,15342,quarry
4030,4411,4515,4935,quarry
16135,20604,22754,27865,quarry
5715,5885,5833,6029,quarry
6619,10866,10446,20499,quarry
4227,4476,4509,4797,quarry
1566,3237,3080,15899,quarry
35651,39924,44407,48024,quarry
2988,5413,5033,17917,quarry
18979,23357,24930,28888,quarry
8913,11351,12163,21102,quarry
7812,8546,8939,10145,quarry
7995,8821,8782,9548,quarry
16030,18717,20735,24923,quarry
4142,4548,4653,5184,quarry
6455,8808,10905,13605,quarry
13264,16829,17878,23121,quarry
7038,10341,10695,17622,quarry
6540,7078,7078,7314,quarry
2857,4443,4705,12190,quarry
6567,7445,7982,8375,quarry
7641,8349,8808,9607,quarry
3408,3677,4207,4535,quarry
18442,19267,22701,27079,quarry
11718,11783,13500,16213,quarry
9542,18245,20604,23855,quarry
15532,17747,20027,24274,quarry
4037,4391,4443,4574,quarry
11914,15283,17052,21784,quarry
1691,3552,2916,15276,quarry
5348,6226,6632,7327,quarry
2018,3860,3696,16508,quarry
7458,9214,10381,11639,quarry
4666,4954,4915,5387,quarry
7864,10145,10879,19516,quarry
14654,16685,18848,25631,quarry
5223,6036,6881,7379,quarry
12045,15624,17629,21915,quarry
4037,4207,4352,4640,quarry
3133,5276,5636,15610,quarry
4915,5708,5990,6252,quarry
3355,3768,3939,4168,quarry
4155,5492,6344,8192,quarry
3283,3532,3722,4024,quarry
4083,4732,5164,5531,quarry
4168,6331,7143,12439,quarry
3912,4352,4574,5027,quarry
4732,5335,5479,5747,quarry
5413,6737,8402,9437,quarry
3303,4430,5295,6187,quarry
4391,6540,7432,9188,quarry
6920,7563,7471,8565,quarry
7772,10407,12583,14483,quarry
9686,10957,12504,17236,quarry
5466,8546,8520,22039,quarry
5479,6331,6934,7733,quarry
18297,23409,25532,29412,quarry
12937,17118,18271,21076,quarry
4594,5806,7012,8179,quarry
17904,21233,23907,26738,quarry
7432,8808,9411,18304,quarry
3604,4542,4745,4902,quarry
4155,4175,4758,5308,quarry
2143,4286,4011,11927,quarry
4207,4758,5400,5780,quarry
27839,31300,36280,41444,quarry
10695,13500,14798,19071,quarry
2543,3080,3539,4083,quarry
3473,4024,4299,4843,quarry
3998,4299,4548,4856,quarry
13435,16869,17904,22387,quarry
18612,21889,22492,31142,quarry
7065,10944,11167,21718,quarry
4568,4823,4994,4843,quarry
6776,7917,8231,8887,quarry
6947,7615,9647,17157,quarry
7222,9463,10839,18756,quarry
3853,4542,5164,5643,quarry
3808,4227,4404,4823,quarry
3473,4358,4745,5040,quarry
8703,12714,15584,20159,quarry
4968,6960,8821,10237,quarry
5046,5466,5584,5806,quarry
3454,3768,4312,4909,quarry
4601,5302,5295,10722,quarry
5420,5970,6678,6934,quarry
5531,6226,6554,7386,quarry
7904,10866,12347,13684,quarry
15532,17026,19294,21364,quarry
7943,10079,12268,18487,quarry
5826,6803,7733,8559,quarry
16974,21102,22832,26922,quarry
4181,5780,7458,11174,quarry
9974,13513,15925,19765,quarry
6829,9437,11783,13474,quarry
3604,4699,5007,5662,quarry
3867,4496,4601,5872,quarry
4771,5977,6436,11102,quarry
5335,6816,7864,7982,quarry
5446,5990,6291,6639,quarry
4352,4987,4974,6108,quarry
5348,6121,6639,7615,quarry
7537,8205,8480,9417,quarry
9345,12740,13684,22485,quarry
12897,16213,17734,20945,quarry
4856,5269,5400,5734,quarry
4954,6055,6711,7537,quarry
16226,19778,23068,25899,quarry
6724,7943,9752,10512,quarry
9437,10433,10853,11777,quarry
3788,5177,5413,9489,quarry
7274,10092,14024,15820,quarry
3893,4430,4502,5243,quarry
4587,5774,6462,7314,quarry
9005,12072,12648,16593,quarry
6462,7248,7392,7923,quarry
3801,4850,5990,6311,quarry
22282,25532,27603,30801,quarry
3251,3670,3722,4332,quarry
4463,5833,6763,7956,quarry
4817,6409,6816,16862,quarry
17065,19228,22387,26574,quarry
3880,6645,8520,9103,quarry
2661,3618,4155,4548,quarry
4797,5256,5662,6252,quarry
4542,5059,5492,5898,quarry
4954,5793,6141,7425,quarry
8847,10014,10512,17924,quarry
5308,5505,5872,6337,quarry
4188,5072,6226,6803,quarry
7484,8572,9057,9542,quarry
4784,5361,5911,6436,quarry
5479,6475,7130,7818,quarry
7681,8336,8651,9083,quarry
3821,3971,4116,4260,quarry
2549,3670,5217,5715,quarry
3251,3749,4129,4496,quarry
5066,6475,6488,7576,quarry
19018,21207,24379,27734,quarry
7733,8965,10092,11311,quarry
5570,6069,6331,6671,quarry
3126,3906,3985,4312,quarry
13015,14955,16410,18035,quarry
10092,13199,15519,18219,quarry
4057,4863,5151,5688,quarry
3618,4968,5688,13651,quarry
13697,17708,20250,23068,quarry
4260,4561,4450,4646,quarry
4876,5112,5079,5544,quarry
9594,12412,14116,15610,quarry
16869,20211,20971,24903,quarry
4968,5636,6147,6560,quarry
5302,5833,5977,5688,quarry
5413,5702,5964,6108,quarry
5007,5688,6114,6357,quarry
6180,8703,11246,12393,quarry
6390,8664,10014,13566,quarry
6383,6724,6973,6960,quarry
4882,5099,5623,5616,quarry
4732,6383,6750,8520,quarry
3270,4129,4784,7025,quarry
4968,5492,5459,6069,quarry
8428,12163,12845,23671,quarry
2150,4148,4155,16947,quarry
5885,6540,6881,7438,quarry
5236,8087,11967,12851,quarry
4358,5531,7825,8415,quarry
6612,8113,9031,12399,quarry
13395,16292,18848,22832,quarry
3821,4234,4614,5066,quarry
8887,11036,13015,15886,quarry
17275,20552,22728,24851,quarry
12373,13854,16069,20604,quarry
2923,4057,3814,8664,quarry
3657,4909,6187,6763,quarry
5072,5918,5964,6691,quarry
3867,4325,4836,5072,quarry
5688,6108,6396,7248,quarry
15873,21705,23855,26581,quarry
2412,4030,3749,15309,quarry
4830,5289,5557,5977,quarry
5695,6521,6737,7530,quarry
7668,9660,12701,14188,quarry
5439,5905,6226,6187,quarry
5767,6724,7117,7681,quarry
5190,5426,5767,6219,quarry
6960,9739,11665,14057,quarry
5190,5538,5551,5610,quarry
2549,3382,4220,4732,quarry
6422,8074,8769,9358,quarry
2923,4194,6239,7307,quarry
4155,4483,4574,4915,quarry
4836,6907,8887,10001,quarry
4882,7759,11770,13907,quarry
4922,5295,5610,7117,quarry
11560,14798,15715,24300,quarry
4968,5203,5466,5826,quarry
13277,17236,20172,25297,quarry
4509,5688,6973,7405,quarry
4653,5203,5570,6016,quarry
3460,4299,4823,5833,quarry
5623,7432,9345,9739,quarry
13002,17170,19438,24169,quarry
9149,11718,12740,16751,quarry
6042,6331,6527,7327,quarry
4404,5335,5531,5774,quarry
4135,4673,4948,5767,quarry
18966,22911,27000,29674,quarry
4247,5040,5852,6724,quarry
6357,6999,7301,7943,quarry
20027,23068,25664,31929,quarry
3709,4181,4181,4778,quarry
4771,5688,6134,6612,quarry
6829,7589,8008,8185,quarry
7550,7890,8257,9142,quarry
6724,9057,9437,20840,quarry
2595,3316,3893,4509,quarry
5243,7602,9018,14523,quarry
4411,6252,8166,9070,quarry
3434,3893,4234,4797,quarry
5951,6619,7065,8323,quarry
6639,7772,8729,9581,quarry
18795,22806,25244,27630,quarry
21810,26240,27944,32446,quarry
9149,12727,13264,22937,quarry
3808,4293,4430,4935,quarry
4673,5256,5570,6213,quarry
3618,3998,4207,4306,quarry
9673,12307,14116,18022,quarry
3657,5269,5466,7812,quarry
8638,9555,9856,10551,quarry
4168,4954,5315,5590,quarry
4417,5230,5872,6318,quarry
3578,4876,5623,6311,quarry
8926,10761,11901,17832,quarry
2857,3552,3991,4509,quarry
19477,21758,24196,27184,quarry
5439,6160,6095,6540,quarry
3296,4024,4188,4771,quarry
4509,4941,5335,5590,quarry
6187,8782,8834,18487,quarry
3755,5158,5551,8192,quarry
1743,2851,2733,12439,quarry
6128,7078,7641,9293,quarry
13343,18101,20080,23750,quarry
6396,7222,7877,8297,quarry
6160,6462,6331,6789,quarry
15492,18612,19451,26633,quarry
4732,5099,5118,5780,quarry
21548,28390,31247,34524,quarry
4994,5531,5767,5872,quarry
38168,42283,45665,49754,quarry
3722,5767,6304,16056,quarry
14326,17196,19674,21941,quarry
2241,3840,4325,14208,quarry
3781,4528,4994,5747,quarry
4240,4411,4587,4915,quarry
7772,9778,11259,12386,quarry
4234,4496,4705,5144,quarry
5544,6436,6626,6979,quarry
4201,4666,4987,5597,quarry
7104,11718,11940,20368,quarry
6462,10079,12832,13081,quarry
24720,27577,30146,32348,quarry
6658,7209,7366,8041,quarry
10722,13802,15335,21627,quarry
5570,8074,10944,12065,quarry
13199,15597,17642,22859,quarry
3860,4384,5046,5446,quarry
3172,3244,3735,4096,quarry
4719,5282,5295,5525,quarry
4063,6075,8677,9791,quarry
3624,4863,6462,7314,quarry
4594,5151,5361,5937,quarry
3762,4732,5688,6252,quarry
1062,2897,1907,20080,quarry
5256,6082,6521,6934,quarry
5099,7772,8467,17485,quarry
8585,9044,9214,9961,quarry
7104,10197,14156,15964,quarry
12635,15034,16528,20027,quarry
3506,5177,7405,8821,quarry
3801,4129,4050,4352,quarry
6259,6698,6934,7287,quarry
1920,5413,3473,22413,quarry
12321,17891,18297,26424,quarry
4476,4889,5564,5833,quarry
5695,7615,10237,11495,quarry
6422,8467,10027,10053,quarry
5308,5951,6449,8323,quarry
4430,4928,5295,6285,quarry
4011,5315,7851,9109,quarry
5308,5885,6200,6501,quarry
4679,5426,5833,6121,quarry
15925,19621,21312,23986,quarry
6016,6671,6704,7648,quarry
10957,12858,14890,18442,quarry
4653,5053,5269,5551,quarry
3847,4234,4391,4712,quarry
12766,16410,17013,20814,quarry
5820,6776,7091,7484,quarry
6304,8048,8926,9568,quarry
6855,7301,7156,7877,quarry
5217,5898,6016,6540,quarry
5800,6803,7274,7799,quarry
2215,4293,4168,17092,quarry
3729,5256,6318,7609,quarry
3631,4915,5059,4817,quarry
3362,4234,5086,5623,quarry
6082,6304,6920,7602,quarry
3775,4116,4456,4705,quarry
7497,10866,12150,19005,quarry
6272,8166,8926,9607,quarry
3192,3677,3618,3762,quarry
4535,5079,5544,5931,quarry
9332,14719,16620,18546,quarry
4889,7379,7799,16331,quarry
6868,8454,9516,10774,quarry
4502,5236,5636,6114,quarry
12032,15833,16790,26948,quarry
6678,8638,9070,21548,quarry
3172,3709,3735,4102,quarry
7458,9411,11351,13749,quarry
4909,7117,9319,11115,quarry
4876,6055,6619,7091,quarry
13173,15715,17708,20014,quarry
5007,5466,5479,5636,quarry
6213,7471,9149,10617,quarry
5348,6239,6114,6829,quarry
5217,6324,6724,8677,quarry
3513,4004,4247,4542,quarry
7497,9031,9935,11600,quarry
5164,6468,7681,7864,quarry
3906,4338,4856,5086,quarry
8139,9385,10250,11377,quarry
3762,5990,5793,18782,quarry
3434,3500,3735,3853,quarry
9437,11862,13422,20578,quarry
9057,12085,13802,19621,quarry
6082,7143,7786,8533,quarry
14418,17852,19372,25244,quarry
2936,3591,3827,4450,quarry
5905,6298,6357,6986,quarry
4587,5610,6501,7130,quarry
13277,15991,17550,18933,quarry
3683,3893,3840,4712,quarry
6016,8205,10433,10944,quarry
20473,23016,25375,28737,quarry
10839,13238,14614,16371,quarry
6973,8087,9568,11049,quarry
4587,6055,7274,7550,quarry
4378,7156,9136,10846,quarry
3414,4260,4679,4666,quarry
6134,6560,7156,7963,quarry
4469,4771,4981,5872,quarry
3486,4587,5020,5557,quarry
3788,5072,6488,7052,quarry
6973,8349,9240,21056,quarry
4102,3978,4168,4922,quarry
5695,6141,6685,7065,quarry
5164,8336,8257,21627,quarry
3945,4247,4535,4804,quarry
4083,4876,4981,5590,quarry
15532,18573,19346,23173,quarry
4679,7458,8061,18579,quarry
3539,4122,4640,5203,quarry
4411,6934,7314,15912,quarry
3722,4391,4823,5551,quarry
4705,5112,5361,5741,quarry
9385,11914,13159,20604,quarry
3526,3735,4266,4751,quarry
3663,4194,4227,4968,quarry
2136,2549,3047,4496,quarry
4391,5289,5964,6763,quarry
3460,3985,4391,4705,quarry
6842,8179,9870,10472,quarry
6645,8375,9712,10984,quarry
4863,6226,6468,6835,quarry
3794,4679,5020,5741,quarry
4948,6042,6593,7078,quarry
13015,19005,21705,25506,quarry
9739,10708,10984,12216,quarry
18966,22544,25297,26633,quarry
14837,17393,19044,25611,quarry
5570,6108,6252,6449,quarry
5747,7943,9581,10551,quarry
13605,16790,18402,23671,quarry
17196,20761,23619,26948,quarry
11521,13277,15479,20172,quarry
3985,4175,4496,6069,quarry
5439,5570,5820,6121,quarry
7222,9961,10472,17970,quarry
4863,5335,5570,6055,quarry
3454,4666,4915,9856,quarry
3316,3794,4279,4712,quarry
4371,5171,5446,5964,quarry
4116,4692,4902,5616,quarry
4941,5112,5361,5951,quarry
7772,9463,11613,12937,quarry
5335,5570,5636,5885,quarry
6737,9018,9856,11967,quarry
12740,15755,17445,24798,quarry
4719,5505,5839,6069,quarry
5243,6436,6593,7720,quarry
3192,4102,4561,6527,quarry
7353,8100,8677,9581,quarry
15951,18979,21024,28049,quarry
11613,14994,17092,20761,quarry
14837,19228,19923,28285,quarry
6789,7641,7497,8166,quarry
5243,5616,5970,6141,quarry
5898,6527,7078,7615,quarry
7419,8493,8585,8965,quarry
13854,17445,18874,28731,quarry
4522,4954,5295,5531,quarry
3932,4601,5184,5767,quarry
10250,11220,13356,15361,quarry
5361,7025,8795,9909,quarry
8166,10302,12294,14929,quarry
13002,18638,21600,23986,quarry
6436,7314,8926,10263,quarry
2005,2156,2169,2792,quarry
3067,3480,3801,3998,quarry
7183,7589,8310,8847,quarry
4732,5282,5544,6042,quarry
8415,9607,10800,17039,quarry
5675,6416,6907,7484,quarry
3342,4286,4876,4797,quarry
4443,5924,5820,9437,quarry
3106,3270,3696,4443,quarry
8821,9581,10630,13133,quarry
17996,21915,24431,27236,quarry
3906,4365,4705,5020,quarry
4941,6540,7143,7923,quarry
7497,9149,9961,18894,quarry
5361,5859,6265,7117,quarry
4640,5243,5557,5859,quarry
8402,13933,15492,17603,quarry
6154,6422,6475,6888,quarry
3368,3880,4227,4732,quarry
4850,6580,7405,13100,quarry
4876,5728,6304,6881,quarry
3880,4548,5007,5472,quarry
3965,4299,4640,4987,quarry
6527,7130,7091,7340,quarry
5426,8310,7917,19510,quarry
42283,45927,49807,53896,quarry
4286,5007,5184,5610,quarry
12832,17249,18861,23357,quarry
3395,3919,4352,4535,quarry
8755,11665,13251,14732,quarry
13369,17826,19674,24019,quarry
4627,5544,6272,6567,quarry
7864,10446,11809,17957,quarry
5086,5525,5688,6580,quarry
2150,4181,4129,19385,quarry
2385,3906,3945,14575,quarry
7995,8651,8821,10053,quarry
7733,8520,8965,9581,quarry
10590,12884,13920,17498,quarry
6789,7012,7353,8310,quarry
3316,3860,4299,5374,quarry
17603,21050,23121,26476,quarry
3172,3926,5688,6331,quarry
1855,3860,3513,14942,quarry
5859,7589,8585,9044,quarry
3329,3532,3670,4568,quarry
10381,12543,13513,23095,quarry
16698,18612,20394,24962,quarry
5040,5557,6082,6979,quarry
3952,4587,5276,5715,quarry
5754,7301,8113,8624,quarry
4640,5295,5564,5970,quarry
3991,4954,5295,5675,quarry
4044,5190,6147,6619,quarry
5833,6396,6436,7373,quarry
3100,4909,5898,12733,quarry
4660,5335,6167,6377,quarry
3683,4030,4201,4574,quarry
4640,5335,6501,6704,quarry
17406,19739,22754,24956,quarry
11351,14536,15637,24038,quarry
13448,17537,18730,22125,quarry
11718,15742,17694,20630,quarry
11206,14890,15283,20683,quarry
4024,4620,4922,5230,quarry
6304,7654,8716,10774,quarry
6252,7052,8520,9607,quarry
6042,6776,7248,7445,quarry
10420,12766,13369,21233,quarry
3919,4830,5230,5741,quarry
14641,18612,22387,29569,quarry
4089,4365,4515,4922,quarry
11665,15728,17157,18874,quarry
3178,3434,3421,3460,quarry
10735,14326,16213,19294,quarry
4699,5007,5072,5361,quarry
6593,7340,7641,8821,quarry
25270,28678,31588,34498,quarry
3198,5472,5466,14483,quarry
3591,5570,6580,10708,quarry
7877,10197,11639,14221,quarry
3539,4220,4738,5027,quarry
1953,2405,4057,4941,quarry
8074,13199,14418,18048,quarry
4417,5374,5833,6527,quarry
4089,4443,4535,5492,quarry
17314,22570,25008,27000,quarry
3742,4247,4574,5466,quarry
4502,5072,5420,5597,quarry
3814,4417,4456,4725,quarry
12281,14129,15742,20820,quarry
2779,2890,3414,3670,quarry
4568,4699,4791,5151,quarry
5820,6947,7628,8513,quarry
11783,14431,15309,21024,quarry
2805,3604,3775,14398,quarry
2956,3460,3735,4063,quarry
6383,7143,7550,7602,quarry
3532,3919,4411,4699,quarry
3473,3840,3886,4214,quarry
5289,5878,5872,6010,quarry
5584,5767,5872,5983,quarry
4129,6232,7156,15650,quarry
3716,4614,4994,5570,quarry
9345,12085,14234,19988,quarry
3939,4535,4535,4987,quarry
3093,3513,3853,4155,quarry
5059,5348,5348,5970,quarry
4404,4987,5164,5643,quarry
5610,6711,7943,8559,quarry
3146,3604,4037,4732,quarry
15558,18271,19700,27603,quarry
2988,3421,3257,3722,quarry
6304,8520,10813,17052,quarry
8048,8782,8782,9725,quarry
5728,6206,6383,7176,quarry
1710,4076,3506,15329,quarry
4679,5007,5053,5649,quarry
16004,18691,20840,23750,quarry
4168,5203,5741,6108,quarry
4673,5321,5531,6029,quarry
6285,6560,6763,6796,quarry
5020,5898,6344,6973,quarry
3218,4384,5348,6698,quarry
4391,4830,4981,5236,quarry
2798,5059,4437,15833,quarry
17459,20814,22518,32794,quarry
6396,10014,13893,14890,quarry
3775,4456,4823,5321,quarry
14523,19189,20368,25873,quarry
4928,5505,5675,6626,quarry
5780,6010,6108,6521,quarry
3932,5282,6960,7458,quarry
12491,14903,16764,20499,quarry
5741,6278,6272,6881,quarry
5151,7458,8677,21574,quarry
9660,12832,14929,19280,quarry
22859,26738,28940,31640,quarry
3919,4260,4417,4469,quarry
10446,12425,14274,15820,quarry
5354,5643,5820,6567,quarry
4535,5937,6331,6829,quarry
4129,4627,4941,5367,quarry
3860,4836,6344,7248,quarry
3998,4640,5125,5649,quarry
7956,9227,11495,13159,quarry
6619,8755,11128,13907,quarry
5321,5656,5675,6023,quarry
2523,2870,3067,3775,quarry
3316,4096,4456,4915,quarry
4443,4548,4823,5033,quarry
3382,6704,6363,22308,quarry
5033,6252,6894,7392,quarry
3644,3919,4476,5505,quarry
16646,20552,22911,27997,quarry
6488,7537,7904,8638,quarry
4542,5138,5551,5820,quarry
5551,6173,6187,6842,quarry
4076,4509,4712,4699,quarry
17930,20971,23855,26633,quarry
3414,4096,4627,8664,quarry
3794,4679,5951,6521,quarry
8926,11495,11809,18684,quarry
5361,5905,5688,6232,quarry
3650,4089,4332,4804,quarry
7025,11429,13513,22570,quarry
5125,5551,5859,5885,quarry
13343,20067,21941,25585,quarry
4594,4915,5131,5112,quarry
5492,6606,8808,9450,quarry
2385,2818,3133,3762,quarry
10289,15938,18048,19359,quarry
3775,3840,3958,4679,quarry
3696,4325,4758,5099,quarry
8428,9136,9988,11161,quarry
5112,5243,5217,5636,quarry
4745,6999,7589,13225,quarry
4627,5348,5256,5780,quarry
4050,4587,4902,5295,quarry
4469,5472,6252,6534,quarry
2523,3408,3775,4266,quarry
8336,10315,11993,14326,quarry
5872,9149,9712,19477,quarry
3899,5059,6357,6986,quarry
3408,4102,4194,5000,quarry
4863,7078,9529,10649,quarry
6639,7864,8742,10105,quarry
6868,8126,8506,9096,quarry
4430,6311,6632,10341,quarry
9201,13408,13055,27243,quarry
5328,6010,6593,7209,quarry
3408,4024,4660,5217,quarry
4771,5138,5236,5734,quarry
10381,15139,15492,25690,quarry
9057,12688,15086,17301,quarry
4568,5479,6042,6789,quarry
13513,17341,20277,23933,quarry
4555,5951,7654,8638,quarry
3880,4692,4981,5544,quarry
2726,4404,4430,12543,quarry
3814,4483,4804,5256,quarry
5977,6881,7025,7654,quarry
4987,5525,5944,6377,quarry
5177,5256,5203,5511,quarry
19582,23907,27210,32086,quarry
4207,4954,5361,5453,quarry
6003,6920,7458,8179,quarry
3618,4705,6422,6881,quarry
3565,4548,5380,5852,quarry
3277,4836,5426,13277,quarry
3578,3834,4017,4161,quarry
4836,5256,5295,5800,quarry
5007,5597,5806,6252,quarry
6750,8559,9149,18979,quarry
5190,5826,6750,8271,quarry
3172,3683,3926,5007,quarry
3985,4666,5820,6252,quarry
3185,3906,4568,4797,quarry
30251,33606,37591,40501,quarry
4338,4941,5531,6082,quarry
14955,18756,21522,28180,quarry
5125,5492,5518,6363,quarry
19084,21050,22780,24589,quarry
10761,12766,14221,15532,quarry
3519,4666,5636,6167,quarry
18560,23566,24956,28993,quarry
3500,3762,3591,3873,quarry
3231,3801,4561,5190,quarry
11049,13422,14562,17327,quarry
12766,17826,19805,23278,quarry
5007,4915,5099,5321,quarry
13684,18179,19569,20467,quarry
6475,8441,9437,14850,quarry
4994,5308,5295,5531,quarry
5243,5846,5937,6147,quarry
2071,3054,4207,5741,quarry
6907,7196,7432,7963,quarry
2576,3060,3454,3840,quarry
6816,7799,7956,8454,quarry
3945,4719,5210,5623,quarry
5820,6200,6685,6986,quarry
1724,3840,3775,15309,quarry
4352,6200,7052,13140,quarry
4522,4614,5079,5590,quarry
3395,3926,4050,4371,quarry
9044,11954,13435,20447,quarry
2018,3919,3939,14424,quarry
5439,6187,6468,6449,quarry
3211,3768,4234,4496,quarry
15833,19503,20893,32217,quarry
3323,5741,5282,18271,quarry
4587,4948,5046,5479,quarry
4358,4548,4365,4496,quarry
24064,27603,30067,33180,quarry
4424,4876,5453,6147,quarry
3133,4299,5243,7104,quarry
2261,4175,3932,14503,quarry
10250,12072,13697,17996,quarry
25559,31037,32768,34655,quarry
4332,4902,5151,5531,quarry
6409,6894,7458,8952,quarry
9817,12229,13920,14876,quarry
5990,7183,7720,8474,quarry
4037,5990,5531,13382,quarry
3106,3853,3867,8205,quarry
5970,6475,6698,7274,quarry
6265,7235,7301,7799,quarry
5387,7615,8493,15715,quarry
1842,3703,3395,15545,quarry
14850,19569,21836,26817,quarry
5603,6003,6567,7432,quarry
3303,3329,3604,3886,quarry
5682,6344,6357,6789,quarry
7078,7838,8271,8873,quarry
13199,15755,17930,19621,quarry
3991,5033,6750,7419,quarry
13631,18101,19451,24746,quarry
4601,4823,4954,5289,quarry
4378,5059,5400,5924,quarry
17380,21705,25034,28383,quarry
12058,18481,20421,23226,quarry
4994,5636,6147,6842,quarry
6265,6580,6580,7065,quarry
4102,4378,4574,5112,quarry
13487,17380,19556,25899,quarry
15951,18586,20893,22000,quarry
4614,5138,5649,6082,quarry
