B02,B03,B04,B08,class
2661,4646,4116,15630,urban
2025,3611,2209,29982,urban
6278,6901,7360,14949,urban
5230,6757,7628,16521,urban
7333,9129,10440,18560,urban
3382,4666,4614,13094,urban
4601,5787,6744,15263,urban
7943,9745,10296,17537,urban
4915,6436,5872,10597,urban
5315,6809,8624,14942,urban
5937,7963,9824,14110,urban
3768,5276,6167,14608,urban
5466,6704,7687,11429,urban
4378,6291,6239,14287,urban
4935,4915,9273,12674,urban
6331,8395,10361,12897,urban
3119,4574,4804,15289,urban
3978,6449,5990,21214,urban
9286,9719,9103,11744,urban
6914,7019,7517,13245,urban
2228,4692,3362,23953,urban
3074,4227,4456,15427,urban
4771,6370,7910,14713,urban
5131,6200,8775,11888,urban
4528,5426,5669,16299,urban
5702,4941,5426,15375,urban
2477,4161,2949,17295,urban
4384,6075,6940,17793,urban
3696,5118,5846,15368,urban
3231,5217,5374,16246,urban
6881,8847,8565,20480,urban
4273,5944,6757,16607,urban
5171,6973,7510,18402,urban
5053,5905,5230,11868,urban
8015,9601,11514,13114,urban
3375,5033,4260,20296,urban
3395,4391,3873,17314,urban
3060,4954,4882,17006,urban
5918,7825,8297,17170,urban
5328,7425,8618,18448,urban
5099,6842,8447,16194,urban
2661,3585,2988,12425,urban
5177,7858,10774,17373,urban
5321,5937,6920,12950,urban
5046,7661,5394,22511,urban
3598,5433,5341,19058,urban
3264,4581,5551,12930,urban
1737,3729,2385,16495,urban
2910,3775,4240,13513,urban
3893,5138,6108,13186,urban
7845,11279,10505,22590,urban
4719,5354,6167,13671,urban
845,1042,1016,2307,urban
4024,5249,5518,17249,urban
10761,13120,12845,17439,urban
3336,5682,4889,16246,urban
5013,7202,6187,19103,urban
4371,6534,6016,15696,urban
4778,6337,7648,15447,urban
4096,5243,6200,12760,urban
4673,5335,5426,12786,urban
2156,5092,3454,25441,urban
4188,6337,5859,17341,urban
9535,11141,12550,16639,urban
8474,10997,12170,20159,urban
3552,4948,5348,17170,urban
4306,5708,6350,12406,urban
5970,8369,8402,15899,urban
4220,5977,5734,17773,urban
9267,9280,10689,12190,urban
8801,9358,9385,12753,urban
4247,7012,6508,18625,urban
2641,4214,3768,15001,urban
8579,9673,9961,12144,urban
4882,5898,6789,10053,urban
3034,5040,4922,15158,urban
7622,9752,10905,20349,urban
3362,5138,5321,15781,urban
2962,4548,4378,18369,urban
3696,5734,5872,16797,urban
2851,4542,3840,15951,urban
3631,5243,5086,14896,urban
7183,9437,10558,18848,urban
3755,4922,5747,11606,urban
2444,4273,3755,18861,urban
5466,7425,8238,15578,urban
2576,4345,3677,19425,urban
3310,4705,5335,12576,urban
3853,5643,6232,18232,urban
4411,6278,7235,15945,urban
2825,4607,4522,15066,urban
7117,8126,8218,14110,urban
10702,12399,14601,21181,urban
5354,8218,8939,18494,urban
2943,4194,3047,22728,urban
4561,6114,5584,17314,urban
3801,4869,4332,21535,urban
7130,8205,9090,15342,urban
3447,5027,4699,17314,urban
4175,5695,5492,14142,urban
2923,4358,3873,17472,urban
3775,5118,6842,15401,urban
5551,6717,6665,17793,urban
4345,5741,6278,13369,urban
3618,5951,5269,23933,urban
6934,6278,7871,11659,urban
7622,6619,6986,12570,urban
5747,6481,6855,18029,urban
7170,8054,8906,19805,urban
5105,7045,7628,16325,urban
3775,5151,5715,18736,urban
3880,4443,7943,16122,urban
7235,8638,9011,12543,urban
6495,8919,9221,16233,urban
8126,8021,8749,10977,urban
4528,6239,5105,15735,urban
4863,6403,6573,14136,urban
1645,3886,2805,16495,urban
4627,7032,7183,22157,urban
6023,7170,7746,11265,urban
2746,4279,4011,16174,urban
6685,7727,7779,17059,urban
7451,8939,9981,14968,urban
3893,5885,6383,15617,urban
3106,5190,4850,17904,urban
3932,5479,5905,18206,urban
4778,6114,7274,15728,urban
11174,13120,14542,21214,urban
2176,5158,3093,16482,urban
2752,4371,6010,15158,urban
5702,6855,7654,10577,urban
2300,4823,3893,20585,urban
2700,4758,3867,21790,urban
4758,7281,7091,17504,urban
3342,4784,4882,16941,urban
6481,7949,8054,16285,urban
4646,5105,5413,12006,urban
3192,4542,5348,14437,urban
6252,6396,6920,10839,urban
5380,7910,8146,22577,urban
4856,6409,7563,14293,urban
6481,7471,7661,12275,urban
3067,4469,4011,16312,urban
4778,6049,6514,13343,urban
3801,4646,3899,19805,urban
5970,8074,9430,19038,urban
3985,5341,5354,14994,urban
17518,18238,20414,22557,urban
7681,9221,9424,21436,urban
5177,6757,7602,16207,urban
5053,6573,7917,16672,urban
5308,6586,7425,13192,urban
2818,4725,4555,11659,urban
6403,7327,7871,14496,urban
4522,5813,6409,14457,urban
8565,9470,8624,22590,urban
3631,4889,5158,15191,urban
4804,6789,6855,18317,urban
2916,4758,4332,15112,urban
2988,4194,4391,12976,urban
4319,6698,6691,15211,urban
3749,6501,6167,18959,urban
5079,6245,6010,20257,urban
3126,4397,4194,9693,urban
6272,6508,7464,13074,urban
3224,4207,4234,10872,urban
6363,7569,7805,15781,urban
2064,3611,3264,19857,urban
3716,4981,4489,17727,urban
6318,8107,9601,21967,urban
2182,3591,4227,10453,urban
3355,4974,5125,20277,urban
1855,3467,2608,15755,urban
3716,5387,5957,17426,urban
3965,5852,5813,18881,urban
3958,5289,6245,13520,urban
3093,5584,3919,20689,urban
4607,6042,5086,20558,urban
7654,10853,10800,16829,urban
3211,4719,5171,13422,urban
7864,9555,9883,17085,urban
7038,9011,8873,21024,urban
3087,4869,4836,16462,urban
3008,4620,4063,19719,urban
2838,4155,4791,10145,urban
4456,5931,6560,16377,urban
8349,9457,4469,10866,urban
2032,3840,3159,15080,urban
4227,4915,5400,13173,urban
2366,3624,3768,12753,urban
4411,5453,6154,18186,urban
8343,9345,10597,17681,urban
5806,8159,9739,15558,urban
4915,5459,5931,6481,urban
3545,5190,5590,16593,urban
8749,9398,10414,16194,urban
4469,5747,7491,11030,urban
4017,5937,5649,18291,urban
9149,9811,9391,15381,urban
3139,4705,5616,17282,urban
7065,7438,7137,13199,urban
7628,8290,10938,14234,urban
12013,12530,13277,17937,urban
3008,4096,4417,14254,urban
10479,11534,11056,15289,urban
2851,5256,4483,18127,urban
5688,8166,6803,18016,urban
4895,6606,8041,15774,urban
2136,2510,3500,6226,urban
7563,7628,7622,18592,urban
4633,6920,7550,16102,urban
9136,10971,11403,20611,urban
8113,9830,12498,18350,urban
6508,8520,9385,15479,urban
3788,4778,5774,12694,urban
4365,5079,7982,14758,urban
6213,8618,10433,17649,urban
3867,5905,6285,18337,urban
4371,5027,4561,16397,urban
4778,7071,6940,18317,urban
4378,4791,6580,11954,urban
7799,8664,10558,16200,urban
3342,4948,4070,21056,urban
3316,4732,5276,14457,urban
3919,5086,6612,18258,urban
5623,6134,5623,14929,urban
3860,5158,4463,20401,urban
1671,3912,2261,19090,urban
7281,5210,4561,14418,urban
6331,7766,7550,14673,urban
4358,5852,6757,14883,urban
4286,6062,6770,19523,urban
7012,9470,12032,20722,urban
8565,9811,8087,11239,urban
5970,8159,9607,17616,urban
6567,7713,8651,11521,urban
8382,9640,10289,14778,urban
3670,5341,5623,16226,urban
4325,4758,6193,8546,urban
3768,5138,5688,14942,urban
4738,6789,7045,18258,urban
4175,6665,7602,13880,urban
6881,8172,8893,11567,urban
4175,5531,6783,13579,urban
3349,4889,4686,21070,urban
4161,6226,6671,13625,urban
2091,3998,2785,18671,urban
2300,3493,3624,10381,urban
3637,5321,5459,16384,urban
9883,10381,10151,10053,urban
11881,12183,11357,12301,urban
3591,5597,5118,17694,urban
4161,5846,6154,16430,urban
6783,8624,10433,14713,urban
4011,5439,5905,16797,urban
7537,10197,10466,19103,urban
7255,9365,8854,12563,urban
5118,6934,6750,18625,urban
4417,5695,7058,14477,urban
3178,4129,3709,14057,urban
3690,5276,5538,15951,urban
4148,5557,6527,15551,urban
5197,6704,8847,15224,urban
5105,6193,6803,21397,urban
2182,3814,2811,21712,urban
8847,11803,13166,19103,urban
5308,7930,8264,19405,urban
10715,12275,13821,19005,urban
3224,5033,4738,17858,urban
4096,5466,6252,17072,urban
5426,6875,6049,17262,urban
2903,5040,4142,24287,urban
5426,7255,9313,20368,urban
6894,9765,10754,19713,urban
4646,6023,6875,13874,urban
2700,4175,4469,13887,urban
1927,3801,2844,19470,urban
2818,4915,4397,17006,urban
5282,6914,9424,16672,urban
3755,5341,6311,16056,urban
2713,4260,3604,20434,urban
2995,4830,3447,21469,urban
2759,4089,4188,13146,urban
2798,5610,4214,21843,urban
4784,6521,7235,14169,urban
4882,6088,6599,12255,urban
3159,4725,5007,11711,urban
3971,5702,6003,11370,urban
5387,6927,7327,18881,urban
3545,5138,5741,16593,urban
2707,5171,3952,21168,urban
1927,2851,2700,10512,urban
5184,6357,6475,13369,urban
4476,4555,5603,12674,urban
4509,6245,6180,15453,urban
3926,5878,6770,14450,urban
5230,6481,7353,16659,urban
5584,8814,8736,15184,urban
3172,5269,4345,17583,urban
2857,4719,4286,14903,urban
6436,6331,8179,10872,urban
3421,4181,4502,15158,urban
3912,5426,5964,16082,urban
5040,6422,7786,15217,urban
2195,4279,3257,20703,urban
5577,6999,7471,13245,urban
2687,3493,4745,13061,urban
2648,4358,3165,24078,urban
10269,10826,11718,13821,urban
2595,4555,3362,22334,urban
3775,5190,6626,14123,urban
4941,5407,6337,14601,urban
4941,5970,6291,13009,urban
4719,6449,8107,14142,urban
4528,6495,6226,11921,urban
5072,6193,7674,14621,urban
4017,5682,5918,14031,urban
4469,6350,6632,19136,urban
2720,4587,3559,20768,urban
3958,5262,9745,15669,urban
2897,5007,4306,19405,urban
3775,5511,4384,20349,urban
2615,3893,3906,14752,urban
4279,5472,10957,19090,urban
9896,11554,12229,18147,urban
3611,4555,4161,16718,urban
4148,5321,5531,14352,urban
3067,4699,4594,18206,urban
4483,5643,6403,13985,urban
4194,4823,4778,16738,urban
4057,5092,5466,17327,urban
4306,6776,6547,18750,urban
6875,8513,9234,17419,urban
7019,9784,9077,18769,urban
3139,4070,4338,14811,urban
4548,6894,6377,17904,urban
2661,4614,4102,18592,urban
5996,7786,9024,15342,urban
11528,14077,15656,20670,urban
3644,4771,4804,20014,urban
4653,7058,6678,16895,urban
7949,9496,11154,16351,urban
6010,8264,8159,18173,urban
7602,9181,11023,15047,urban
4627,6187,7071,17327,urban
5918,7215,8919,19103,urban
4686,5302,8651,15250,urban
8677,9457,10505,16272,urban
4384,6134,6809,18114,urban
11082,12806,13192,17249,urban
2189,4306,4129,13533,urban
6003,7281,7012,19274,urban
3021,3978,4778,5105,urban
6894,7956,8638,17006,urban
6337,8107,9496,13599,urban
2982,4922,4463,18750,urban
7307,9837,8297,13192,urban
3565,5335,5249,14758,urban
4496,6534,6481,14929,urban
6527,6521,7156,8618,urban
4895,8795,7419,21299,urban
5472,6947,8113,11862,urban
3008,5302,4181,15440,urban
3375,4954,4555,18120,urban
4895,6580,8251,16285,urban
7753,9365,10826,15250,urban
10112,11449,12589,19503,urban
4745,6593,6803,15938,urban
4738,6842,7458,17576,urban
8329,11593,12681,19949,urban
3165,5131,4273,22846,urban
4450,6029,7117,15191,urban
4705,6436,7995,15309,urban
8395,11095,11587,14097,urban
4161,5289,4902,11947,urban
4961,6304,7078,15414,urban
2635,3834,3945,10787,urban
7602,7530,10171,16495,urban
5610,6757,8329,12255,urban
9745,11010,11881,14064,urban
1553,4483,3303,20401,urban
8166,9673,9339,16561,urban
7091,9063,7713,15768,urban
4633,5551,6652,11469,urban
5053,6619,8323,15997,urban
3506,5118,5217,17793,urban
2857,4548,4306,17203,urban
3932,5977,4902,16797,urban
9686,10846,13330,20191,urban
7943,10512,11999,20558,urban
6409,7982,7451,21980,urban
4712,6331,7635,14994,urban
4391,5380,4561,16626,urban
3847,5276,7183,19713,urban
7163,9496,12563,20558,urban
12314,13186,13959,21201,urban
6377,9686,5433,14817,urban
1743,3244,2261,14274,urban
4771,7713,6665,25310,urban
13710,14523,17917,23645,urban
5747,6848,7196,16862,urban
6678,7314,7589,13087,urban
3775,5105,4489,19647,urban
4483,6875,6213,22701,urban
2838,4417,3985,17760,urban
8441,10610,12229,19425,urban
4437,6278,7117,16974,urban
3427,4607,4312,13749,urban
4535,5878,6665,15918,urban
6416,8415,7694,14785,urban
5282,6390,6311,16482,urban
4325,5911,6973,14424,urban
4142,5190,5361,11298,urban
2517,4135,3545,17393,urban
1894,3395,2497,15270,urban
23442,29425,36352,39649,urban
2870,5144,4797,19372,urban
4791,6213,8080,14280,urban
2569,4411,4175,15899,urban
7877,9837,10774,19405,urban
4083,5951,6016,14883,urban
4443,5675,6036,12543,urban
3375,4319,5865,11803,urban
5498,6698,7038,12498,urban
3139,3880,4725,10656,urban
5053,7674,7065,16541,urban
3604,5898,5053,13690,urban
3473,5315,5577,17537,urban
5944,7569,8041,12327,urban
3008,4758,4666,16967,urban
4411,5190,6514,15794,urban
3218,4745,4542,15440,urban
4568,7451,7641,16941,urban
4909,5525,4981,13887,urban
5977,7025,7464,14287,urban
7183,7681,8002,10761,urban
2333,4279,3290,17727,urban
5787,7130,7589,13402,urban
3388,4882,5236,16915,urban
4424,5872,6953,13114,urban
2458,4293,3349,25519,urban
3827,3906,10597,13277,urban
4181,6252,6599,11593,urban
3382,4725,5380,14064,urban
9686,10669,11121,15846,urban
6016,7438,7399,22754,urban
3395,5105,5335,18173,urban
2399,4148,3382,16430,urban
5892,6730,7078,14857,urban
2595,3434,3873,11954,urban
1789,3749,2654,18383,urban
3801,5380,5767,16672,urban
2595,4686,3087,22210,urban
3165,4083,4535,10433,urban
2235,4286,3526,16574,urban
3342,4745,6265,13625,urban
4751,6187,6927,15683,urban
3277,4240,5374,11272,urban
3709,4070,4725,9018,urban
3775,5171,5931,15827,urban
11816,13153,14962,18402,urban
6403,7058,8225,15650,urban
3690,6075,5210,15119,urban
5033,6606,7058,11993,urban
5243,8585,7333,20768,urban
6947,8185,9352,14831,urban
6134,6711,6409,20309,urban
3336,5197,4889,12655,urban
4981,6095,5616,16829,urban
6462,8487,9240,17262,urban
3906,5577,6023,17937,urban
5643,7117,8814,11967,urban
7235,10774,11881,19058,urban
3460,5695,5446,17118,urban
4489,4705,5099,11357,urban
3683,5269,5335,16449,urban
3159,4528,4574,13336,urban
5158,5990,6331,10839,urban
3893,4542,4391,16325,urban
4004,6363,7071,25532,urban
3565,5387,5485,16515,urban
2392,4306,3401,18199,urban
3906,5747,6134,16266,urban
6462,8893,10289,17373,urban
2530,4561,3460,19215,urban
3146,4437,3821,14103,urban
5636,8631,9706,18350,urban
4791,6383,7058,18461,urban
5931,8179,9706,17072,urban
2202,4856,3873,19169,urban
1737,2916,2785,9378,urban
5433,7510,7930,15925,urban
3559,4371,7550,18946,urban
2661,3840,2602,10682,urban
2943,4286,4181,14641,urban
2425,3028,15191,15879,urban
3513,4483,5243,14739,urban
5249,6901,8742,16154,urban
4358,6809,6894,17327,urban
4391,5839,7052,12982,urban
2969,4954,3958,20558,urban
2877,4646,4522,18605,urban
3349,4797,5190,13966,urban
1848,3683,2222,17858,urban
2884,4778,4522,19103,urban
3775,5413,5302,15283,urban
4935,7491,5970,21928,urban
2838,3952,3906,14241,urban
5413,6947,7373,21378,urban
2988,4483,3762,18435,urban
2975,5118,6422,24300,urban
3015,3965,7622,14509,urban
7438,9011,12131,17603,urban
3840,6449,5407,13245,urban
3945,5820,5970,17858,urban
3873,5086,6390,13907,urban
3985,6239,5354,23632,urban
4607,5872,7235,15728,urban
3231,5256,5013,20689,urban
2779,4214,4293,15781,urban
2163,3650,2477,20486,urban
4994,6691,8257,15401,urban
3427,4306,5125,9883,urban
6265,8054,9254,11803,urban
9195,11089,12825,23055,urban
6416,6875,7707,17439,urban
4378,5341,4194,15912,urban
3283,4699,5262,13743,urban
6350,8808,9693,19326,urban
8218,9149,10223,13225,urban
4869,5983,5839,17478,urban
7006,8133,9562,17170,urban
3323,4175,5446,6730,urban
4266,5905,6789,15610,urban
3218,4509,4286,17406,urban
8919,10735,11613,21712,urban
3408,5937,4981,20820,urban
2012,3277,2877,12334,urban
2517,4122,3447,19608,urban
3637,5118,5361,17137,urban
2025,3500,2884,16672,urban
2228,4037,3133,21954,urban
2654,4601,3447,21895,urban
7537,10040,10774,21024,urban
2333,3670,3775,17046,urban
2654,5020,4122,16541,urban
3342,4981,5249,14942,urban
3965,5138,4804,17826,urban
3041,5354,4286,22433,urban
3867,5951,6586,14634,urban
6003,6219,6475,14070,urban
4247,5859,6337,17360,urban
2045,3205,2536,13441,urban
7006,8251,10191,17727,urban
4712,5905,7766,12642,urban
3591,5033,5407,16384,urban
2746,4240,5171,8762,urban
2982,4935,4338,14149,urban
8782,9286,8978,12655,urban
3611,4882,5256,18927,urban
5820,7510,7982,18002,urban
2326,4161,2628,27151,urban
8362,9981,11639,15538,urban
4417,5649,6665,12714,urban
6331,6770,7025,14182,urban
3054,4142,8257,14542,urban
5079,5918,5321,19549,urban
3722,4804,5695,11947,urban
2825,4679,4627,13985,urban
5007,7307,7641,18691,urban
3945,5885,6468,17616,urban
2366,3552,3631,15748,urban
4424,6554,6783,17118,urban
7799,7910,11423,13579,urban
3926,4994,4994,13408,urban
6055,8271,7563,14922,urban
4666,4804,9162,14942,urban
4463,4601,5905,10210,urban
4175,6114,6875,13979,urban
6239,5203,6501,9830,urban
2825,4201,3912,14975,urban
8126,9680,10466,11862,urban
4954,7327,6704,16960,urban
4358,5000,5715,7700,urban
2759,5053,4279,20847,urban
5885,8225,9181,19058,urban
4161,5937,5453,18920,urban
3152,5302,5236,15610,urban
4922,6554,7471,17223,urban
7281,10741,9430,19169,urban
3368,4587,4404,15761,urban
2693,4489,3375,19883,urban
4863,5944,6128,12917,urban
3139,4758,4483,16285,urban
4679,7268,8008,15322,urban
5898,8107,8985,13238,urban
5774,6036,5479,17911,urban
2484,4686,3565,19117,urban
3735,4987,4863,15158,urban
4948,6547,7392,15886,urban
5308,6422,8271,19038,urban
5610,7504,6730,20847,urban
3021,4607,4175,15807,urban
4889,7458,7569,18959,urban
7890,9267,10001,16122,urban
3611,5413,5439,18265,urban
4469,6023,7189,12589,urban
6390,7963,8631,17203,urban
2340,4214,3578,19864,urban
7274,10689,9070,16842,urban
3395,4745,4810,12720,urban
1730,3257,2451,16489,urban
6403,8887,9902,16639,urban
4522,5597,7196,12360,urban
6187,7713,8375,11377,urban
5203,6645,8251,15656,urban
5623,6711,5826,18494,urban
3178,4338,7274,18271,urban
3165,4745,4935,16430,urban
3827,4863,4509,18435,urban
6986,8690,9280,18979,urban
7609,9673,10682,13841,urban
8939,13874,14686,25664,urban
3880,5446,5223,16266,urban
3965,5688,6422,13880,urban
2988,4692,4201,20067,urban
4994,6390,7163,13743,urban
3991,5538,6062,17065,urban
3002,5190,4561,19071,urban
8487,3899,3735,10472,urban
9024,9634,11305,17072,urban
6311,8002,7327,12117,urban
4358,6612,7543,13730,urban
8493,10584,11213,20349,urban
4594,5937,7097,16141,urban
2045,3539,3002,17006,urban
6200,7366,8493,14719,urban
5479,6711,11495,16128,urban
3742,5662,5872,16711,urban
2772,4843,3486,23678,urban
4070,5446,6789,15433,urban
6455,8153,7818,16515,urban
3991,5610,5970,16305,urban
6534,8166,9391,12792,urban
14208,14378,13762,13952,urban
2202,3808,2969,16928,urban
6318,6658,8959,10879,urban
2798,4555,3755,21378,urban
1822,2969,2392,14024,urban
4332,5000,6069,14706,urban
3093,4561,7779,19261,urban
4994,6344,7930,16856,urban
7858,9496,8421,19588,urban
9568,8218,8742,19103,urban
4181,5321,6442,12255,urban
2851,5027,4017,19058,urban
4895,6763,6796,11855,urban
7517,8919,9961,14018,urban
3559,5282,5433,17209,urban
2726,4430,3834,19071,urban
7805,9752,11757,14149,urban
2635,4614,4122,20512,urban
3244,4850,4679,15263,urban
3644,5715,4981,22701,urban
2372,4371,3427,15597,urban
6822,7772,8441,10446,urban
6226,7713,8677,18094,urban
7628,12543,10145,25919,urban
5289,7733,7805,17085,urban
6049,7124,8349,13697,urban
4266,6920,7012,19346,urban
6134,6586,7851,19903,urban
4129,5223,6049,15198,urban
4810,6947,7314,17367,urban
3762,5177,5918,15761,urban
7019,7877,8395,15846,urban
3585,5315,5885,15997,urban
5072,6010,6639,11233,urban
4843,8290,8474,17426,urban
2018,4352,3028,18337,urban
5459,7091,8775,16010,urban
2949,4253,3663,14582,urban
3801,5184,5492,16050,urban
3880,5590,5905,17426,urban
6678,3775,5125,14673,urban
3401,4732,4994,14149,urban
4528,6213,5872,14667,urban
4823,6573,6547,21410,urban
7130,8021,9607,21436,urban
3159,4646,4469,15198,urban
5315,6213,5885,18009,urban
6377,7582,8146,13074,urban
7858,7012,8991,17059,urban
4869,8277,7707,21581,urban
8526,10440,10925,18258,urban
5774,4581,4915,14706,urban
5302,6154,6226,15401,urban
3919,4502,5059,5197,urban
3368,4981,4830,18193,urban
2556,3762,3500,13422,urban
1999,3336,2497,15021,urban
4882,5302,10643,14254,urban
4961,5243,4784,9280,urban
3205,5144,4161,21102,urban
8605,10846,10925,19615,urban
2385,4214,2949,19503,urban
3663,4352,5688,9955,urban
4791,6481,6947,18402,urban
8441,10551,11954,23121,urban
2372,4234,3460,18769,urban
3958,5623,6462,14457,urban
2615,4319,3788,18428,urban
3637,5649,6010,16449,urban
3251,4483,4895,10119,urban
5695,7176,7753,13494,urban
7569,8598,8107,17603,urban
4561,6278,5682,18802,urban
3172,4037,4397,10656,urban
9181,9365,11279,22623,urban
7150,8847,8946,16784,urban
7845,8087,9555,11731,urban
