B02,B03,B04,B08,class
2831,4758,2490,1455,quarry
2818,4365,3696,14254,quarry
17393,21181,24143,26404,quarry
1514,2444,1245,19588,quarry
2700,4535,3657,18487,quarry
1868,3165,1769,22413,quarry
1874,3775,2726,18356,quarry
1376,2215,1271,20322,quarry
4994,8061,11927,16685,quarry
4352,6973,2595,1389,quarry
14876,14876,13998,14457,quarry
1992,3919,2615,21312,quarry
1606,2674,2209,16600,quarry
21181,20604,19988,20598,quarry
2903,4954,1671,904,quarry
2150,3952,2864,20893,quarry
2831,4155,3670,15637,quarry
2536,4404,3198,23678,quarry
1265,2353,1075,16626,quarry
6658,6999,6960,15165,quarry
2307,3840,2838,20008,quarry
2143,3644,2654,22256,quarry
2176,3598,2746,19719,quarry
2464,3998,2962,18297,quarry
9306,13422,17642,21882,quarry
2929,4791,4207,16528,quarry
1671,2936,1579,26031,quarry
14536,19071,21181,23298,quarry
18271,19254,18284,18874,quarry
4843,6488,8638,16417,quarry
2569,4443,1140,583,quarry
13264,16292,16764,20886,quarry
4437,5688,6488,11246,quarry
1448,2490,1226,16764,quarry
1245,2169,1134,19962,quarry
6088,10040,3703,2680,quarry
2412,4810,4469,21725,quarry
1376,2300,1252,21358,quarry
14863,14890,14116,14654,quarry
2287,4430,3211,18979,quarry
1357,2241,1245,21436,quarry
5643,9463,3290,1940,quarry
11390,14011,14470,18356,quarry
9437,11613,11954,12602,quarry
5112,8192,2713,1730,quarry
8834,14129,19805,22537,quarry
15807,15899,15060,15689,quarry
3408,5793,1815,1114,quarry
2228,4496,3290,26378,quarry
6003,7052,7379,16056,quarry
11967,20001,23697,27027,quarry
2805,4614,1252,557,quarry
1566,2674,1258,23095,quarry
2058,3074,2058,19333,quarry
12897,17694,19805,22256,quarry
2012,3591,2359,20080,quarry
3342,4352,4011,17491,quarry
3893,7065,8664,16475,quarry
2556,4076,3146,16980,quarry
12242,12543,11534,13146,quarry
1638,3486,1593,29786,quarry
17314,20237,19333,20421,quarry
19084,20526,19661,20578,quarry
1547,2503,1324,21482,quarry
21102,21364,20368,20277,quarry
3971,7261,7681,21758,quarry
12111,12294,11154,11469,quarry
21469,22334,21417,22125,quarry
1763,2870,1612,22773,quarry
6986,8048,8808,15637,quarry
1265,1953,1140,19123,quarry
2772,4443,4424,15427,quarry
4732,5662,5931,15440,quarry
15506,17419,19739,22832,quarry
17826,21443,20945,21987,quarry
3618,5400,5374,15257,quarry
13290,17983,20604,23226,quarry
3585,5380,1783,1114,quarry
1697,2949,1520,22859,quarry
14523,13867,13173,13998,quarry
7943,9424,11062,13435,quarry
1507,2405,1271,20394,quarry
1625,2936,1520,22701,quarry
4850,6501,5990,20552,quarry
1284,2169,1114,18245,quarry
17852,25585,33764,36228,quarry
3526,5027,4902,14293,quarry
12163,14326,15820,20145,quarry
1743,2785,1743,21305,quarry
1665,3650,2071,21987,quarry
21181,20526,19595,20473,quarry
15361,17157,15414,15394,quarry
15820,16266,17026,15932,quarry
1442,2674,1370,21063,quarry
1317,2294,944,17826,quarry
2720,4535,3618,17059,quarry
11220,17472,21312,24097,quarry
1108,1645,1016,18586,quarry
2130,4129,2910,20997,quarry
4116,5964,6606,14680,quarry
6232,7432,7799,12602,quarry
2045,4142,2425,24726,quarry
1455,2595,1507,20224,quarry
11469,11888,11115,11587,quarry
13317,14405,14260,15093,quarry
9214,10656,12163,20185,quarry
2648,3906,2969,19457,quarry
16174,22046,26266,28803,quarry
21889,22098,21181,22492,quarry
1822,2884,1822,21908,quarry
23199,24772,23855,25238,quarry
17812,22282,24458,25952,quarry
22570,22911,22282,22754,quarry
2641,4102,3185,17164,quarry
16462,21102,23488,25002,quarry
1291,2530,1304,22570,quarry
2379,3906,2897,25152,quarry
2549,4122,3028,18140,quarry
4830,7995,2615,1717,quarry
1180,2136,1081,19916,quarry
1206,3067,1501,25028,quarry
4102,6658,2693,1284,quarry
7078,8271,9594,12117,quarry
1173,1927,826,16482,quarry
21050,22046,20604,21391,quarry
9070,11560,12557,15787,quarry
18795,19294,17852,17924,quarry
8742,11338,13474,14398,quarry
7025,7838,7641,12812,quarry
1357,2471,1284,21889,quarry
11809,15335,15912,16790,quarry
17629,25952,31693,34229,quarry
4168,6606,6016,19110,quarry
18114,20604,20132,20755,quarry
3880,4758,4745,15492,quarry
1435,2418,1101,21482,quarry
7484,11429,14103,19772,quarry
1743,3559,1566,24975,quarry
1619,2366,1743,17963,quarry
1547,2523,1579,22262,quarry
22885,22859,21548,22046,quarry
2163,3251,2130,25041,quarry
20526,21181,20578,21187,quarry
2399,3827,3119,17832,quarry
2228,3526,2379,27426,quarry
13828,15375,14942,16646,quarry
5210,6626,5203,15512,quarry
2045,3074,2215,18468,quarry
3224,4666,4299,15571,quarry
2320,3840,3224,16987,quarry
2595,4116,3159,18199,quarry
5321,8939,3047,2025,quarry
12596,18677,22256,24038,quarry
2130,3218,2503,19706,quarry
7458,8965,10525,17885,quarry
12871,19136,26214,27938,quarry
2785,4417,3185,23409,quarry
20394,21312,20159,19864,quarry
21286,23514,23068,24137,quarry
2379,3519,2851,19805,quarry
2228,4076,2536,20375,quarry
2399,4784,3211,19726,quarry
3021,4797,3585,24949,quarry
2064,3690,2130,22328,quarry
22308,22282,21233,21233,quarry
1704,2936,1481,20322,quarry
2123,4279,1940,30330,quarry
14195,16122,15466,15905,quarry
2097,3840,3185,18697,quarry
1363,2176,1094,21731,quarry
6455,6881,7563,9712,quarry
1514,2359,1324,15853,quarry
3060,4889,1861,1088,quarry
12321,14365,16148,18415,quarry
2523,3696,3047,16593,quarry
2661,4227,3729,16305,quarry
2759,4037,3473,15486,quarry
18101,18861,18048,17930,quarry
1920,3336,2005,24372,quarry
4148,6789,2241,1304,quarry
19661,20368,19805,20237,quarry
4660,6645,6626,18999,quarry
2877,4830,3768,21862,quarry
1147,1999,1003,20185,quarry
19018,19647,17694,18238,quarry
2268,4083,2739,22380,quarry
2091,3644,2477,21967,quarry
10027,10957,10289,10197,quarry
2451,3939,2877,20106,quarry
4587,7825,2798,1769,quarry
1855,3893,2359,20650,quarry
1357,2169,1147,17537,quarry
2379,4437,3264,21803,quarry
21679,21731,20447,21155,quarry
3074,5112,1868,1016,quarry
14916,17786,18835,19215,quarry
1337,2359,1042,20060,quarry
2123,4299,2169,32060,quarry
1376,2005,1232,16508,quarry
2051,3853,2798,16377,quarry
20067,20132,18795,19352,quarry
9856,14994,17878,19267,quarry
17694,18730,18153,19366,quarry
2156,3867,2923,19438,quarry
6999,7877,7222,8185,quarry
1645,2569,1311,20650,quarry
1494,2864,1343,21181,quarry
14326,14470,13382,14477,quarry
2523,4175,3349,17531,quarry
1534,2576,1350,21653,quarry
16056,16934,16017,16541,quarry
1475,2444,1258,19962,quarry
13159,17839,18966,20185,quarry
24615,25506,24720,24897,quarry
7904,12229,19451,22780,quarry
1507,2530,1291,21312,quarry
1468,2654,1291,23966,quarry
3074,4207,3218,20453,quarry
2058,3749,2720,19477,quarry
1501,2444,1291,22236,quarry
2202,3912,2674,18206,quarry
11062,17327,22387,25198,quarry
3500,4181,5400,8061,quarry
1520,2366,1337,16056,quarry
4299,5872,6055,15165,quarry
3985,5492,5387,15388,quarry
1566,2399,1167,20473,quarry
1114,1927,963,15473,quarry
1730,2811,1416,22544,quarry
14470,16174,18402,21410,quarry
1612,2962,1507,28396,quarry
19516,20237,19700,19949,quarry
4797,8205,2530,1534,quarry
11403,14916,17196,18579,quarry
2975,4968,1848,1101,quarry
1828,3342,1743,23042,quarry
10040,14208,20132,25375,quarry
20657,22072,21600,22387,quarry
22282,24091,22728,23278,quarry
2929,3329,3290,13494,quarry
5564,6422,6521,14981,quarry
3054,4745,4181,18671,quarry
9974,16829,21207,24150,quarry
14903,15951,15453,15578,quarry
13317,18153,20447,23042,quarry
2359,3683,3015,18173,quarry
2484,4568,3316,24222,quarry
2503,4116,3303,18546,quarry
1343,2058,1094,16449,quarry
2569,4089,3080,18284,quarry
2543,4273,2956,19195,quarry
2097,4017,2012,27944,quarry
12268,19228,26686,29497,quarry
2648,4299,2654,22865,quarry
2228,3618,2667,17760,quarry
2897,5702,6691,15342,quarry
3467,5584,1645,963,quarry
2058,3368,2300,17327,quarry
2713,4640,1448,668,quarry
3401,6711,9057,16187,quarry
6685,7877,8428,16253,quarry
3119,5262,4148,19523,quarry
1586,2995,1416,23586,quarry
11508,16502,22963,26266,quarry
7746,8651,8310,9522,quarry
2123,4168,2943,21043,quarry
5911,9122,3578,2333,quarry
2268,4207,2910,19962,quarry
1822,3355,1632,23697,quarry
10027,10355,11429,16043,quarry
9424,13828,17065,19117,quarry
1527,3126,1494,22839,quarry
2438,4076,3002,19444,quarry
3133,5656,1730,924,quarry
1501,2405,1219,19916,quarry
1265,2405,1167,23927,quarry
3296,5000,4856,18546,quarry
16148,17773,17249,17537,quarry
3041,4771,4561,18029,quarry
1252,2077,1029,18186,quarry
3119,5230,4509,26928,quarry
2792,4338,3604,18258,quarry
2648,4273,3618,17662,quarry
8677,10079,9503,9968,quarry
2772,4456,3408,22629,quarry
4535,5610,6160,11541,quarry
16069,16764,15899,16842,quarry
16397,17786,17419,18402,quarry
5177,6816,7025,15912,quarry
13762,14247,13317,13939,quarry
2346,3814,3329,20067,quarry
1691,3067,1573,20473,quarry
1710,2562,1619,16397,quarry
4411,7497,2392,1481,quarry
20814,23593,23488,24897,quarry
1665,3159,1599,22963,quarry
1429,2091,1029,14850,quarry
3178,4483,4352,14621,quarry
11849,17314,22859,25192,quarry
8939,13618,17603,20336,quarry
11285,17773,22308,27734,quarry
2562,4391,3644,19942,quarry
18389,20080,19582,20401,quarry
2582,4430,3165,20499,quarry
3362,4771,4758,15394,quarry
7615,10184,11115,14215,quarry
3690,5977,1756,832,quarry
14706,19962,23147,25080,quarry
2779,4483,3670,22465,quarry
2477,3480,2752,20080,quarry
3133,5086,4417,16842,quarry
17957,18402,18061,18166,quarry
3631,5996,1874,1114,quarry
4797,7799,2490,1586,quarry
1874,2857,1940,20086,quarry
2785,4391,3565,17622,quarry
5590,7274,9974,14988,quarry
4391,6986,2667,1704,quarry
11888,14772,16017,17393,quarry
2340,3604,2857,19090,quarry
2785,4037,3290,16226,quarry
2503,4102,3310,18153,quarry
3506,5656,1815,937,quarry
2438,4155,3165,18782,quarry
3015,4607,3670,19300,quarry
2982,5151,4332,19870,quarry
3192,4404,5269,8054,quarry
5053,6586,8100,13631,quarry
1835,2857,1822,20604,quarry
3296,5616,1737,891,quarry
1684,3342,1881,23796,quarry
1265,2287,1298,18625,quarry
6711,9136,9817,16587,quarry
6671,8782,9647,20172,quarry
1226,2477,1186,18625,quarry
7615,8402,7890,9791,quarry
1298,2189,1167,16692,quarry
2733,4548,3775,21541,quarry
1442,3093,1402,24294,quarry
1389,2346,1094,13703,quarry
4574,6711,5754,21227,quarry
3919,5400,4614,19562,quarry
19346,21548,20683,22085,quarry
3591,5282,5092,17885,quarry
12517,19529,26319,30592,quarry
4011,5164,5361,13887,quarry
1966,3382,2405,20218,quarry
11023,17013,21810,26103,quarry
13893,18638,19713,21954,quarry
16620,17183,15899,16010,quarry
3172,4640,3919,15427,quarry
18835,19477,18468,19851,quarry
2346,4443,2831,23376,quarry
3414,5734,1907,970,quarry
2818,4437,3552,18985,quarry
2811,3657,3139,16397,quarry
2943,4548,4102,18107,quarry
2294,3912,2576,24372,quarry
1252,2392,1127,22387,quarry
4804,6278,6960,18553,quarry
2366,3998,2975,19339,quarry
12792,17760,19595,21463,quarry
4686,7681,3028,1638,quarry
1278,2281,1160,22046,quarry
2779,4627,4175,16797,quarry
1153,2150,1016,15158,quarry
3028,4568,3591,18782,quarry
4915,7681,9830,18468,quarry
5164,6265,7025,9116,quarry
3257,4732,4496,16004,quarry
2097,4214,2307,22839,quarry
1226,1756,990,13749,quarry
1560,2294,1245,14772,quarry
7379,9044,9712,19529,quarry
16384,19516,20342,22098,quarry
2340,3998,2628,22570,quarry
1402,2189,1140,19719,quarry
14024,13893,13487,13566,quarry
2523,4424,3506,17727,quarry
9293,14024,21128,25218,quarry
17314,27630,34629,38980,quarry
5649,7366,8887,17170,quarry
2346,3808,2975,16377,quarry
5007,6436,6606,17085,quarry
17196,18022,16646,16842,quarry
1494,2438,1186,20106,quarry
1435,2785,1226,21260,quarry
2726,4155,3880,15532,quarry
3526,4804,4325,17760,quarry
17131,18022,17760,17819,quarry
1455,2372,1298,20211,quarry
13579,14614,14496,14483,quarry
2517,4312,3382,19923,quarry
11482,12425,13041,14509,quarry
2884,4758,4050,18225,quarry
2477,4207,3382,16993,quarry
2903,4247,3958,15637,quarry
2700,3985,3552,17039,quarry
1461,2621,1409,23226,quarry
1927,3598,1946,25801,quarry
1448,2274,1075,18343,quarry
4640,7654,2517,1560,quarry
3015,4987,3827,20388,quarry
1278,1842,1055,15650,quarry
1625,2766,1573,20925,quarry
2713,4561,3513,18730,quarry
2877,4299,3604,17767,quarry
15335,20224,21417,22728,quarry
4083,6462,2163,1422,quarry
12570,13343,12819,12032,quarry
7851,9856,12753,18822,quarry
6291,10119,3939,2241,quarry
3716,5315,4863,16810,quarry
18625,19385,18140,18618,quarry
3467,4948,4568,16377,quarry
5086,6567,6449,18291,quarry
2825,4882,4391,16246,quarry
13880,16082,16331,18691,quarry
2536,4260,3382,19661,quarry
2635,4404,1160,524,quarry
8415,14444,18782,22937,quarry
3264,4561,4273,15329,quarry
11731,16725,20814,23173,quarry
3709,5754,2490,2438,quarry
2195,4142,2523,25061,quarry
2582,4542,3539,21967,quarry
1127,1992,1035,20447,quarry
9856,12373,11875,23776,quarry
1252,1986,1016,19490,quarry
2674,4902,3722,21771,quarry
1848,4004,2143,22262,quarry
14260,15047,13736,14031,quarry
13907,19661,22911,25297,quarry
1848,2943,1809,21705,quarry
3985,5544,5557,16607,quarry
3264,4732,4614,16417,quarry
10512,14313,22387,25696,quarry
5059,6842,6187,20866,quarry
2825,4601,3998,18206,quarry
5702,7550,9673,16456,quarry
2523,3932,2995,22459,quarry
1376,2477,1153,21345,quarry
7654,8244,7445,7654,quarry
12740,15938,16305,19189,quarry
2123,4686,2779,23914,quarry
16816,17878,17472,18507,quarry
7681,9319,11390,17845,quarry
2635,4260,3447,18750,quarry
1651,3100,2018,17295,quarry
2431,3775,2831,21915,quarry
11757,14496,19490,24084,quarry
12255,16816,18324,20467,quarry
1376,2595,1219,21181,quarry
1245,2077,1049,16685,quarry
2464,4148,3251,18632,quarry
2477,4037,3198,18959,quarry
17013,24956,32165,35002,quarry
2693,4188,2988,19516,quarry
2241,3591,2792,18324,quarry
1658,2772,1402,22151,quarry
2556,4070,3270,20997,quarry
5682,7091,7510,18291,quarry
15820,17603,16974,16803,quarry
21312,23016,21836,21600,quarry
8231,10551,13500,16384,quarry
7261,7864,7287,8192,quarry
2831,4273,3958,16672,quarry
16109,17734,15886,16279,quarry
2759,4443,3460,18645,quarry
2857,4404,3867,18016,quarry
3958,6776,2241,1226,quarry
13841,17773,19202,21305,quarry
2064,3146,2202,19556,quarry
2884,4240,3912,18337,quarry
6514,9254,9070,25480,quarry
1494,2503,1265,22380,quarry
3015,4509,4299,15414,quarry
2766,4483,2988,27426,quarry
12281,15204,17209,21712,quarry
1383,2169,1252,22203,quarry
20893,22728,22282,23212,quarry
2477,3821,2759,19182,quarry
2412,4352,2353,29386,quarry
4784,7537,2530,1520,quarry
2582,4247,3034,19647,quarry
11954,12648,12688,13055,quarry
15676,18481,18101,18927,quarry
3002,4823,3316,23357,quarry
3067,4646,4234,15381,quarry
13461,14365,13880,14523,quarry
1173,1894,1022,14175,quarry
6599,7576,7786,12884,quarry
1376,2497,1494,21305,quarry
3722,4941,5184,13834,quarry
2300,4155,2916,18854,quarry
1507,2379,1232,21050,quarry
2982,4863,4194,19136,quarry
2294,4129,2484,28888,quarry
1468,2320,1226,23855,quarry
7825,13880,17747,21541,quarry
2130,3985,3034,21810,quarry
4312,6803,6501,22465,quarry
15060,17393,17092,17753,quarry
4030,5472,6606,9214,quarry
1461,2438,1337,19143,quarry
1350,2576,1212,23776,quarry
2536,4247,3447,17734,quarry
4142,7117,2530,1402,quarry
16908,18835,17734,18560,quarry
1370,2425,1193,20159,quarry
14667,15008,13671,13815,quarry
17498,20224,21260,22334,quarry
1455,2582,1389,20814,quarry
14090,15139,14457,14149,quarry
1501,2608,1245,28717,quarry
2176,3618,2464,18546,quarry
1343,2268,1049,17131,quarry
1848,2733,1966,18913,quarry
5269,6514,6527,16272,quarry
5171,8284,9634,17878,quarry
1828,3821,2313,25080,quarry
1402,2136,1153,19949,quarry
5780,7510,7366,22465,quarry
1429,2281,1153,17812,quarry
18651,19765,19071,18985,quarry
15886,16384,14457,15014,quarry
9345,14156,16069,25297,quarry
3604,4810,4614,17904,quarry
14916,21758,25375,27204,quarry
1416,2346,1226,19431,quarry
3113,4804,4391,17544,quarry
2995,4804,3853,19228,quarry
2641,4181,3421,16725,quarry
2661,4214,3709,17052,quarry
7314,11744,19280,21987,quarry
21522,23488,22570,23114,quarry
1494,2530,1357,20578,quarry
2032,3585,2405,21050,quarry
23540,26869,26188,27210,quarry
18061,18913,17694,17845,quarry
1992,3408,2287,19929,quarry
2766,3853,3578,13382,quarry
10787,12163,13985,16541,quarry
12910,14077,14234,14647,quarry
18835,20067,20237,20237,quarry
5616,9109,3447,2307,quarry
8677,9634,10564,16672,quarry
2418,4076,3021,18992,quarry
15873,20657,24222,25722,quarry
3133,4666,4273,16063,quarry
1887,3565,2123,23376,quarry
1901,3749,2490,23212,quarry
12032,14523,14876,14981,quarry
12294,13579,15532,18317,quarry
11285,14182,14405,14562,quarry
9437,12019,13605,20624,quarry
2320,3716,2215,21528,quarry
1671,2680,1337,20421,quarry
13500,15204,15663,16187,quarry
1946,3591,1887,24091,quarry
2484,4476,3506,18854,quarry
2844,4882,1488,767,quarry
4247,5662,5911,13913,quarry
5348,6180,6422,17675,quarry
2222,3473,2405,20945,quarry
1534,2576,1416,21672,quarry
2576,3853,2943,23861,quarry
2687,4515,1239,662,quarry
1258,1874,1016,16240,quarry
13290,14418,13238,14411,quarry
3159,4522,4404,14385,quarry
21522,22937,23566,24595,quarry
2844,4437,4352,15977,quarry
3880,6567,2110,1245,quarry
21889,22413,21731,21810,quarry
3270,4607,4247,16043,quarry
3735,5112,5243,14424,quarry
14116,14994,13474,12511,quarry
18271,19503,18219,18474,quarry
2399,3919,3224,17629,quarry
2346,3690,2929,19621,quarry
11665,11521,10735,11750,quarry
5203,8454,2956,1822,quarry
5027,7772,3041,1796,quarry
2084,3716,2438,22256,quarry
19267,24903,26633,26633,quarry
3165,4928,1448,793,quarry
1298,2490,1252,21869,quarry
10931,15886,19529,21915,quarry
2169,4129,2884,21495,quarry
13146,14863,15021,14516,quarry
2313,3958,3034,19425,quarry
2864,4260,3355,15977,quarry
2615,4640,1265,590,quarry
3283,4836,4352,18337,quarry
1298,2556,1245,19425,quarry
5230,8638,3218,2032,quarry
7287,8952,11272,15086,quarry
2477,4168,3310,19588,quarry
11390,15191,24563,27761,quarry
4037,6789,2169,1258,quarry
2228,3591,3192,16036,quarry
30199,31352,30539,31509,quarry
7589,8480,10341,13952,quarry
2943,3958,3618,16797,quarry
21024,22492,20709,22098,quarry
2136,3532,2870,18251,quarry
2064,3231,2215,24300,quarry
1992,3388,2477,20919,quarry
11311,13474,15427,17531,quarry
2477,3572,2838,19359,quarry
3893,5112,5400,13389,quarry
1429,2569,1081,18271,quarry
1796,2766,1481,23514,quarry
13880,15558,17694,21214,quarry
5852,7038,7917,13081,quarry
2818,4181,3631,16469,quarry
2425,3932,3185,18428,quarry
1357,2576,1245,23095,quarry
19044,25532,33161,34760,quarry
3283,5361,1848,1029,quarry
14549,15453,14706,15243,quarry
4607,7681,2530,1520,quarry
2667,4542,3421,20113,quarry
2621,3886,3192,20394,quarry
2713,4627,1514,786,quarry
23252,25454,25008,25552,quarry
1651,3277,1796,20145,quarry
1940,3722,2313,20139,quarry
1835,3408,1737,23036,quarry
1940,3755,2431,21633,quarry
2910,4325,3722,15807,quarry
6069,7458,8402,16063,quarry
5820,8271,10590,17550,quarry
19123,20447,19844,19883,quarry
11062,13317,16082,19628,quarry
3827,4561,4719,15296,quarry
7969,12635,16135,19411,quarry
17996,19700,18861,19628,quarry
12229,13094,12242,12825,quarry
1370,2281,1186,16823,quarry
2739,4411,3945,19385,quarry
1402,2320,1199,17347,quarry
3355,4614,4561,15932,quarry
13513,13566,13631,14083,quarry
1422,2333,1147,19962,quarry
2294,3965,2936,19366,quarry
12072,16607,19294,21024,quarry
1343,2294,1167,21391,quarry
2451,3998,3106,17196,quarry
9961,16017,21627,24359,quarry
1481,2569,1219,21214,quarry
3290,4751,3958,15053,quarry
11429,13867,15099,17059,quarry
10145,14745,16593,17963,quarry
2739,4764,3860,18029,quarry
2359,3565,2700,19949,quarry
7065,8205,9293,10230,quarry
2444,4168,3185,21705,quarry
2582,4194,3382,18560,quarry
18127,19936,19477,20362,quarry
3840,6527,2372,1789,quarry
12334,18284,21338,24012,quarry
1678,2857,1520,21384,quarry
1632,2661,1416,22105,quarry
1547,2661,1416,22256,quarry
1691,3421,2425,19195,quarry
11665,17445,20093,21810,quarry
2156,3939,2543,19851,quarry
1291,2431,1167,20945,quarry
6612,11809,15964,26240,quarry
16043,19844,21469,22773,quarry
2241,4561,2752,24386,quarry
1625,2903,1763,22184,quarry
13238,23173,28364,30487,quarry
2870,3880,3709,14667,quarry
1363,2274,1180,15506,quarry
2779,4365,3513,19058,quarry
14706,17642,16449,16836,quarry
1645,2517,1416,20388,quarry
1953,3867,2209,25401,quarry
2399,4116,2707,21515,quarry
15755,18271,17957,18802,quarry
2805,4352,3762,17649,quarry
11049,14706,15479,16069,quarry
1370,2320,1147,20250,quarry
1953,3388,2097,21043,quarry
1671,2844,1468,21967,quarry
1534,2294,1206,17013,quarry
1357,2058,1160,15486,quarry
5151,6711,7117,15958,quarry
6134,9162,9398,21548,quarry
2510,4594,3119,21528,quarry
2648,3709,3008,16829,quarry
